gps_sow, latitude, longitude, height
406095.0,  51.711950630,  -0.210258662,  142.2362
406095.5,  51.711950621,  -0.210258669,  142.2419
406096.0,  51.711950623,  -0.210258647,  142.2357
406096.5,  51.711950620,  -0.210258640,  142.2392
406097.0,  51.711950629,  -0.210258633,  142.2479
406097.5,  51.711950606,  -0.210258619,  142.2421
406098.0,  51.711950596,  -0.210258644,  142.2395
406098.5,  51.711950592,  -0.210258624,  142.2398
406099.0,  51.711950618,  -0.210258624,  142.2399
406099.5,  51.711950600,  -0.210258660,  142.2437
406100.0,  51.711950589,  -0.210258668,  142.2469
406100.5,  51.711950598,  -0.210258635,  142.2481
406101.0,  51.711950588,  -0.210258634,  142.2466
406101.5,  51.711950594,  -0.210258675,  142.2413
406102.0,  51.711950590,  -0.210258652,  142.2413
406102.5,  51.711950594,  -0.210258655,  142.2409
406103.0,  51.711950604,  -0.210258654,  142.2501
406103.5,  51.711950609,  -0.210258670,  142.2497
406104.0,  51.711950583,  -0.210258675,  142.2464
406104.5,  51.711950596,  -0.210258671,  142.2493
406105.0,  51.711950604,  -0.210258659,  142.2563
406105.5,  51.711950596,  -0.210258654,  142.2478
406106.0,  51.711950607,  -0.210258667,  142.2417
406106.5,  51.711950594,  -0.210258617,  142.2474
406107.0,  51.711950668,  -0.210258625,  142.2540
406107.5,  51.711951186,  -0.210257913,  141.9357
406108.0,  51.711952676,  -0.210257149,  141.7818
406108.5,  51.711954220,  -0.210257350,  142.3307
406109.0,  51.711954814,  -0.210256286,  142.4936
406109.5,  51.711954947,  -0.210256279,  143.2087
406110.0,  51.711953462,  -0.210255751,  143.4313
406110.5,  51.711951632,  -0.210256554,  144.1579
406111.0,  51.711948018,  -0.210257256,  144.1305
406111.5,  51.711943307,  -0.210260119,  144.5891
406112.0,  51.711937697,  -0.210262858,  144.7270
406112.5,  51.711931813,  -0.210266162,  145.5250
406113.0,  51.711925497,  -0.210268200,  146.2393
406113.5,  51.711918600,  -0.210269774,  146.6502
406114.0,  51.711911161,  -0.210271652,  147.3321
406114.5,  51.711903138,  -0.210274568,  147.9671
406115.0,  51.711894487,  -0.210277839,  148.4371
406115.5,  51.711884938,  -0.210278869,  148.7207
406116.0,  51.711875690,  -0.210279813,  149.7233
406116.5,  51.711866467,  -0.210279663,  150.4324
406117.0,  51.711856610,  -0.210277025,  149.7391
406117.5,  51.711847464,  -0.210278739,  150.8235
406118.0,  51.711837690,  -0.210277545,  150.6032
406118.5,  51.711828403,  -0.210277591,  151.1165
406119.0,  51.711818919,  -0.210276408,  151.2251
406119.5,  51.711809590,  -0.210277165,  151.7903
406120.0,  51.711799809,  -0.210277415,  152.7762
406120.5,  51.711789499,  -0.210274182,  152.8555
406121.0,  51.711779456,  -0.210271183,  153.1170
406121.5,  51.711770158,  -0.210270995,  154.1549
406122.0,  51.711760342,  -0.210269172,  154.4339
406122.5,  51.711750408,  -0.210265525,  153.9424
406123.0,  51.711741921,  -0.210265062,  155.0367
406123.5,  51.711733866,  -0.210261720,  154.3671
406124.0,  51.711729971,  -0.210262079,  154.9893
406124.5,  51.711730794,  -0.210262030,  155.9573
406125.0,  51.711734249,  -0.210258751,  155.8508
406125.5,  51.711739170,  -0.210257940,  156.3522
406126.0,  51.711743716,  -0.210257333,  156.4118
406126.5,  51.711747315,  -0.210257557,  156.5668
406127.0,  51.711749619,  -0.210258659,  156.6186
406127.5,  51.711750674,  -0.210260241,  156.6509
406128.0,  51.711750758,  -0.210262121,  156.6186
406128.5,  51.711751156,  -0.210262928,  156.5485
406129.0,  51.711752407,  -0.210262383,  156.6146
406129.5,  51.711754074,  -0.210260119,  156.6246
406130.0,  51.711755955,  -0.210258037,  156.8542
406130.5,  51.711757645,  -0.210256837,  157.0338
406131.0,  51.711758836,  -0.210256251,  157.2716
406131.5,  51.711758363,  -0.210257015,  157.3598
406132.0,  51.711756191,  -0.210258773,  157.3054
406132.5,  51.711752977,  -0.210260678,  157.2311
406133.0,  51.711749884,  -0.210261850,  157.2339
406133.5,  51.711747496,  -0.210261673,  157.2532
406134.0,  51.711745642,  -0.210260661,  157.2911
406134.5,  51.711744253,  -0.210258764,  157.2607
406135.0,  51.711743238,  -0.210256900,  157.2463
406135.5,  51.711742833,  -0.210255463,  157.1996
406136.0,  51.711742529,  -0.210254463,  157.1871
406136.5,  51.711741953,  -0.210253746,  157.2190
406137.0,  51.711741242,  -0.210253377,  157.2215
406137.5,  51.711740415,  -0.210253078,  157.1361
406138.0,  51.711739546,  -0.210252048,  156.9953
406138.5,  51.711738895,  -0.210250525,  156.9389
406139.0,  51.711738834,  -0.210248267,  156.9849
406139.5,  51.711739222,  -0.210245606,  157.1007
406140.0,  51.711739970,  -0.210243048,  157.2351
406140.5,  51.711740474,  -0.210240934,  157.3526
406141.0,  51.711740220,  -0.210239355,  157.3158
406141.5,  51.711739603,  -0.210238482,  157.1834
406142.0,  51.711739171,  -0.210238020,  157.0879
406142.5,  51.711739202,  -0.210237141,  156.9449
406143.0,  51.711739953,  -0.210235234,  156.8735
406143.5,  51.711741003,  -0.210232980,  156.8462
406144.0,  51.711741112,  -0.210232031,  156.8271
406144.5,  51.711740826,  -0.210231896,  156.6707
406145.0,  51.711740472,  -0.210231909,  156.4451
406145.5,  51.711739830,  -0.210230949,  156.1873
406146.0,  51.711739403,  -0.210229037,  155.8641
406146.5,  51.711739444,  -0.210227160,  155.5826
406147.0,  51.711739756,  -0.210225738,  155.3477
406147.5,  51.711740128,  -0.210224701,  155.2946
406148.0,  51.711740457,  -0.210224151,  155.2922
406148.5,  51.711740349,  -0.210224254,  155.3181
406149.0,  51.711739945,  -0.210224680,  155.4474
406149.5,  51.711739277,  -0.210225570,  155.4674
406150.0,  51.711738511,  -0.210226319,  155.4298
406150.5,  51.711737834,  -0.210226801,  155.3165
406151.0,  51.711737674,  -0.210226497,  155.2334
406151.5,  51.711737949,  -0.210225361,  155.2412
406152.0,  51.711738242,  -0.210224865,  155.2639
406152.5,  51.711738575,  -0.210224620,  155.2687
406153.0,  51.711738975,  -0.210224470,  155.2577
406153.5,  51.711739520,  -0.210224376,  155.2744
406154.0,  51.711740332,  -0.210224375,  155.3003
406154.5,  51.711741315,  -0.210224529,  155.2550
406155.0,  51.711742267,  -0.210224532,  155.2386
406155.5,  51.711743193,  -0.210224358,  155.2077
406156.0,  51.711744175,  -0.210224097,  155.1854
406156.5,  51.711745121,  -0.210223878,  155.1183
406157.0,  51.711746186,  -0.210223717,  155.0489
406157.5,  51.711746882,  -0.210223719,  154.9577
406158.0,  51.711747465,  -0.210223875,  154.8948
406158.5,  51.711747823,  -0.210224046,  154.8637
406159.0,  51.711748214,  -0.210223888,  154.8450
406159.5,  51.711748745,  -0.210223522,  154.8278
406160.0,  51.711749136,  -0.210223087,  154.8509
406160.5,  51.711749488,  -0.210222551,  154.8543
406161.0,  51.711749827,  -0.210221919,  154.8271
406161.5,  51.711750389,  -0.210220832,  154.7583
406162.0,  51.711751347,  -0.210219386,  154.6969
406162.5,  51.711752554,  -0.210217584,  154.6498
406163.0,  51.711753868,  -0.210215753,  154.6105
406163.5,  51.711755342,  -0.210213984,  154.5817
406164.0,  51.711757046,  -0.210212390,  154.5312
406164.5,  51.711758969,  -0.210211195,  154.4823
406165.0,  51.711760726,  -0.210210457,  154.4108
406165.5,  51.711761944,  -0.210209739,  154.3589
406166.0,  51.711762713,  -0.210209466,  154.2718
406166.5,  51.711763021,  -0.210209520,  154.1937
406167.0,  51.711762948,  -0.210209626,  154.0307
406167.5,  51.711762998,  -0.210208926,  153.9220
406168.0,  51.711763443,  -0.210207548,  153.7918
406168.5,  51.711764273,  -0.210205894,  153.7252
406169.0,  51.711765146,  -0.210204526,  153.7072
406169.5,  51.711765835,  -0.210203534,  153.7199
406170.0,  51.711765840,  -0.210204044,  153.7361
406170.5,  51.711765235,  -0.210205910,  153.7239
406171.0,  51.711764263,  -0.210208223,  153.6602
406171.5,  51.711763378,  -0.210210032,  153.5428
406172.0,  51.711763135,  -0.210209928,  153.4614
406172.5,  51.711763422,  -0.210208808,  153.4909
406173.0,  51.711763964,  -0.210207558,  153.6153
406173.5,  51.711764897,  -0.210206760,  153.7618
406174.0,  51.711765914,  -0.210206786,  153.8963
406174.5,  51.711766384,  -0.210208465,  153.9619
406175.0,  51.711765335,  -0.210212960,  153.9537
406407.29,  51.711944394,  -0.210237020,  140.2810
406408.29,  51.711948771,  -0.210235243,  136.6345
406408.79,  51.711948123,  -0.210232074,  137.4068
406409.29,  51.711949468,  -0.210235403,  139.0248
406409.88,  51.711951901,  -0.210236106,  139.5292
406410.38,  51.711951514,  -0.210236471,  139.2077
406410.88,  51.711950859,  -0.210235811,  138.3207
406411.38,  51.711950981,  -0.210235187,  137.5711
406411.88,  51.711950983,  -0.210237725,  137.8097
406412.38,  51.711950264,  -0.210240562,  138.2838
406412.97,  51.711951492,  -0.210242937,  138.4691
406413.47,  51.711951494,  -0.210242952,  138.4747
406413.97,  51.711950770,  -0.210244392,  139.4008
406414.47,  51.711950203,  -0.210244488,  139.2843
406414.97,  51.711950517,  -0.210246044,  139.3099
406415.47,  51.711950065,  -0.210248220,  139.4560
406416.0,  51.711950388,  -0.210249486,  139.6406
406416.5,  51.711950046,  -0.210250629,  139.2904
406417.0,  51.711949954,  -0.210251424,  139.0037
406417.5,  51.711947778,  -0.210251677,  138.4159
406418.0,  51.711948239,  -0.210254056,  138.3613
406418.5,  51.711946700,  -0.210255364,  138.0999
406419.0,  51.711947052,  -0.210257468,  137.9052
406419.5,  51.711945574,  -0.210259147,  137.7918
406420.0,  51.711945582,  -0.210259152,  137.8083
406420.5,  51.711944832,  -0.210260439,  137.8301
406421.0,  51.711944617,  -0.210260979,  137.9883
406421.5,  51.711944645,  -0.210261969,  138.0369
406422.0,  51.711945045,  -0.210261779,  138.1471
406422.5,  51.711945051,  -0.210261956,  138.0892
406423.0,  51.711945023,  -0.210261899,  137.9979
406423.5,  51.711944630,  -0.210261632,  137.9648
406424.0,  51.711944118,  -0.210260455,  138.4128
406424.5,  51.711944112,  -0.210260447,  138.4101
406425.0,  51.711945710,  -0.210259701,  138.1493
406425.5,  51.711945966,  -0.210258903,  138.1568
406426.0,  51.711946409,  -0.210257522,  138.0707
406426.5,  51.711946887,  -0.210256578,  138.1061
406427.0,  51.711946978,  -0.210255714,  138.2421
406427.5,  51.711948365,  -0.210254632,  137.8616
406428.0,  51.711947790,  -0.210253859,  138.2366
406428.5,  51.711948098,  -0.210253233,  138.2098
406429.0,  51.711948332,  -0.210252351,  138.2174
406429.5,  51.711949466,  -0.210250950,  138.1889
406430.0,  51.711949436,  -0.210250972,  138.1826
406430.5,  51.711949430,  -0.210250957,  138.1799
406431.0,  51.711949453,  -0.210250981,  138.1827
406431.5,  51.711948485,  -0.210249243,  138.4841
406432.0,  51.711948431,  -0.210249101,  138.5713
406432.5,  51.711948336,  -0.210249279,  138.6212
406433.0,  51.711948111,  -0.210249487,  138.6730
406433.5,  51.711948040,  -0.210249798,  138.7306
406434.0,  51.711947638,  -0.210250342,  138.8451
406434.5,  51.711947619,  -0.210250890,  138.8760
406435.0,  51.711948012,  -0.210252308,  138.8045
406435.5,  51.711948041,  -0.210252243,  138.8146
406436.0,  51.711948069,  -0.210252210,  138.7968
406436.5,  51.711948064,  -0.210252196,  138.8104
406437.0,  51.711948047,  -0.210252165,  138.7988
406437.5,  51.711948056,  -0.210252125,  138.7756
406438.0,  51.711948262,  -0.210252182,  138.6595
406438.5,  51.711948346,  -0.210252285,  138.6526
406439.0,  51.711948325,  -0.210252230,  138.7535
406439.5,  51.711948288,  -0.210252167,  138.7453
406440.0,  51.711948232,  -0.210252220,  138.8088
406440.5,  51.711948191,  -0.210252227,  138.7876
406441.0,  51.711948164,  -0.210252228,  138.8082
406441.5,  51.711948625,  -0.210253776,  138.9665
406442.0,  51.711948750,  -0.210253836,  138.9878
406442.5,  51.711949416,  -0.210254318,  138.9197
406443.0,  51.711949386,  -0.210253945,  139.0253
406443.5,  51.711949561,  -0.210254060,  139.0176
406444.0,  51.711949880,  -0.210254047,  139.0051
406444.5,  51.711950269,  -0.210253882,  138.9734
406445.0,  51.711950839,  -0.210253626,  138.9478
406445.5,  51.711951374,  -0.210253666,  138.8921
406446.0,  51.711951766,  -0.210253600,  138.8689
406446.5,  51.711952942,  -0.210253377,  138.7183
406447.0,  51.711952924,  -0.210253405,  138.7270
406447.5,  51.711953023,  -0.210253335,  138.7084
406448.0,  51.711953016,  -0.210253300,  138.7252
406448.5,  51.711952950,  -0.210252198,  139.0401
406449.0,  51.711953687,  -0.210251931,  139.0035
406449.5,  51.711954176,  -0.210251818,  138.9643
406450.0,  51.711954568,  -0.210251893,  138.8744
406450.5,  51.711954740,  -0.210252544,  138.4351
406451.0,  51.711954659,  -0.210252564,  138.4235
406451.5,  51.711955330,  -0.210251866,  138.6202
406452.0,  51.711955666,  -0.210251854,  138.6224
406452.5,  51.711955889,  -0.210251936,  138.5351
406453.0,  51.711955896,  -0.210252107,  138.4534
406453.5,  51.711955904,  -0.210252321,  138.4228
406454.0,  51.711956171,  -0.210252208,  138.3998
406454.5,  51.711956335,  -0.210252360,  138.3496
406455.0,  51.711956258,  -0.210251174,  137.8010
406455.5,  51.711956952,  -0.210252047,  138.2180
406456.0,  51.711957242,  -0.210251814,  138.1817
406456.5,  51.711957652,  -0.210251564,  138.1519
406457.0,  51.711958107,  -0.210251243,  138.1197
406457.5,  51.711958421,  -0.210250992,  138.0871
406458.0,  51.711958629,  -0.210250837,  138.0607
406458.5,  51.711958906,  -0.210250514,  138.1050
406459.0,  51.711959241,  -0.210249959,  138.0681
406459.5,  51.711959506,  -0.210249522,  138.0810
406460.0,  51.711959735,  -0.210249051,  138.0569
406460.5,  51.711960230,  -0.210248842,  137.9709
406461.0,  51.711960823,  -0.210248216,  137.9876
406461.5,  51.711961301,  -0.210247756,  137.9764
406462.0,  51.711961796,  -0.210247258,  137.9349
406462.5,  51.711962435,  -0.210246876,  137.8274
406463.0,  51.711962885,  -0.210246598,  137.7622
406463.5,  51.711962986,  -0.210246326,  137.7872
406464.0,  51.711963142,  -0.210246036,  137.8236
406464.5,  51.711963367,  -0.210245613,  137.8243
406465.0,  51.711963501,  -0.210245289,  137.8090
406465.5,  51.711963667,  -0.210244927,  137.8294
406466.0,  51.711963813,  -0.210244796,  137.8526
406466.5,  51.711963977,  -0.210244837,  137.8429
406467.0,  51.711964148,  -0.210244772,  137.7788
406467.5,  51.711964318,  -0.210244862,  137.7298
406468.0,  51.711964497,  -0.210244689,  137.6700
406468.5,  51.711964688,  -0.210244577,  137.6492
406469.0,  51.711964873,  -0.210244563,  137.5860
406469.5,  51.711964981,  -0.210244669,  137.5108
406470.0,  51.711965222,  -0.210244817,  137.4514
406470.5,  51.711965384,  -0.210244934,  137.3885
406471.0,  51.711965655,  -0.210245038,  137.3099
406471.5,  51.711965899,  -0.210245097,  137.2355
406472.0,  51.711966014,  -0.210245187,  137.1689
406472.5,  51.711966065,  -0.210245333,  137.1013
406473.0,  51.711966129,  -0.210245366,  137.0718
406473.5,  51.711966236,  -0.210245369,  137.1114
406474.0,  51.711966099,  -0.210245502,  137.1458
406474.5,  51.711965997,  -0.210245479,  137.1900
406475.0,  51.711966035,  -0.210245586,  137.1641
406475.5,  51.711966000,  -0.210245691,  137.1731
406476.0,  51.711966073,  -0.210245679,  137.1815
406476.5,  51.711966142,  -0.210245666,  137.2045
406477.0,  51.711966213,  -0.210245560,  137.2455
406477.5,  51.711966190,  -0.210245586,  137.2422
406478.0,  51.711966214,  -0.210245511,  137.2369
406478.5,  51.711966405,  -0.210245399,  137.2264
406479.0,  51.711966658,  -0.210245176,  137.2200
406479.5,  51.711966883,  -0.210245079,  137.1897
406480.0,  51.711967174,  -0.210244959,  137.2212
406480.5,  51.711967337,  -0.210244751,  137.2683
406481.0,  51.711967455,  -0.210244601,  137.2926
406481.5,  51.711967528,  -0.210244264,  137.3603
406482.0,  51.711967643,  -0.210243984,  137.3922
406482.5,  51.711967835,  -0.210243840,  137.3810
406483.0,  51.711968023,  -0.210243617,  137.3939
406483.5,  51.711968198,  -0.210243523,  137.3583
406484.0,  51.711968400,  -0.210243471,  137.3152
406484.5,  51.711968575,  -0.210243357,  137.2473
406485.0,  51.711968810,  -0.210243287,  137.2455
406485.5,  51.711969050,  -0.210243237,  137.2061
406486.0,  51.711969375,  -0.210243094,  137.1436
406486.5,  51.711969729,  -0.210242954,  137.0520
406487.0,  51.711970259,  -0.210243017,  136.9669
406487.5,  51.711970668,  -0.210243051,  136.8601
406488.0,  51.711970895,  -0.210243199,  136.8189
406488.5,  51.711971364,  -0.210243267,  136.6998
406489.0,  51.711971716,  -0.210243405,  136.5872
406489.5,  51.711972126,  -0.210243395,  136.5550
406490.0,  51.711972507,  -0.210243453,  136.4788
406490.5,  51.711972896,  -0.210243459,  136.3802
406491.0,  51.711973156,  -0.210243422,  136.3105
406491.5,  51.711973510,  -0.210243300,  136.2416
406492.0,  51.711973717,  -0.210243263,  136.1805
406492.5,  51.711973931,  -0.210243216,  136.1593
406493.0,  51.711974079,  -0.210243076,  136.1777
406493.5,  51.711974186,  -0.210243118,  136.1688
406494.0,  51.711974412,  -0.210242960,  136.1576
406494.5,  51.711975129,  -0.210242508,  135.6048
406495.0,  51.711975108,  -0.210242494,  135.6207
406495.5,  51.711975106,  -0.210242558,  135.6231
406496.0,  51.711975154,  -0.210242536,  135.6080
406496.5,  51.711975122,  -0.210242468,  136.1076
406497.0,  51.711975372,  -0.210242317,  136.0638
406497.5,  51.711975605,  -0.210242101,  136.0930
406498.0,  51.711975485,  -0.210241741,  136.1296
406498.5,  51.711975654,  -0.210241770,  136.1078
406499.0,  51.711975769,  -0.210241653,  136.1408
406499.5,  51.711975762,  -0.210241571,  136.1147
406500.0,  51.711975810,  -0.210241558,  136.1203
406500.5,  51.711975829,  -0.210241534,  136.1048
406501.0,  51.711975826,  -0.210241659,  136.0996
406501.5,  51.711975666,  -0.210241600,  136.1312
406502.0,  51.711975920,  -0.210241446,  136.0087
406502.5,  51.711975862,  -0.210241453,  136.0022
406503.0,  51.711975826,  -0.210242106,  136.2703
406509.5,  51.711993489,  -0.210205245,  138.8407
406521.0,  51.711976559,  -0.210183007,  144.5004
406521.5,  51.711977033,  -0.210182859,  144.4013
406522.0,  51.711974564,  -0.210188738,  143.1959
406522.5,  51.711975490,  -0.210186309,  143.9605
406523.0,  51.711974989,  -0.210189298,  143.5067
406523.5,  51.711975431,  -0.210188456,  143.9016
406524.0,  51.711975533,  -0.210188302,  144.1510
406524.5,  51.711975299,  -0.210189473,  143.9417
406525.0,  51.711975205,  -0.210189856,  143.8943
406525.5,  51.711973771,  -0.210190302,  143.6917
406526.0,  51.711973743,  -0.210190279,  143.6868
406526.5,  51.711973760,  -0.210190289,  143.6916
406527.0,  51.711973748,  -0.210190254,  143.6799
406527.5,  51.711973759,  -0.210190236,  143.6827
406528.0,  51.711973708,  -0.210191484,  143.4897
406528.5,  51.711973980,  -0.210191494,  143.4065
406529.0,  51.711973297,  -0.210192502,  143.2923
406529.5,  51.711972817,  -0.210194010,  143.1494
406530.0,  51.711972670,  -0.210194777,  143.1188
406530.5,  51.711972936,  -0.210195115,  143.1159
406531.0,  51.711972748,  -0.210195115,  143.2754
406531.5,  51.711972914,  -0.210195401,  143.3138
406532.0,  51.711972950,  -0.210195487,  143.3781
406532.5,  51.711972966,  -0.210195877,  143.2933
406533.0,  51.711972910,  -0.210195979,  143.2133
406533.5,  51.711972486,  -0.210196570,  143.1675
406534.0,  51.711972603,  -0.210196405,  143.1378
406534.5,  51.711972690,  -0.210196317,  143.1988
406535.0,  51.711972501,  -0.210196523,  143.2296
406535.5,  51.711972331,  -0.210196650,  143.2544
406536.0,  51.711972199,  -0.210196625,  143.2675
406536.5,  51.711971860,  -0.210196692,  143.2841
406537.0,  51.711971872,  -0.210196497,  143.3682
406537.5,  51.711971729,  -0.210196342,  143.3450
406538.0,  51.711971365,  -0.210196251,  143.3550
406538.5,  51.711971082,  -0.210195937,  143.3509
406539.0,  51.711970718,  -0.210196074,  143.3775
406539.5,  51.711970468,  -0.210196178,  143.4586
406540.0,  51.711970236,  -0.210196365,  143.4796
406540.5,  51.711969845,  -0.210196409,  143.4852
406541.0,  51.711969572,  -0.210196341,  143.4974
406541.5,  51.711969156,  -0.210196525,  143.5222
406542.0,  51.711968851,  -0.210197071,  143.4828
406542.5,  51.711968508,  -0.210197081,  143.4553
406543.0,  51.711968029,  -0.210197586,  143.3634
406543.5,  51.711967726,  -0.210197755,  143.3272
406544.0,  51.711967365,  -0.210197852,  143.2659
406544.5,  51.711967051,  -0.210197754,  143.2249
406545.0,  51.711966857,  -0.210197806,  143.1916
406545.5,  51.711966584,  -0.210198199,  143.1234
406546.0,  51.711966554,  -0.210198061,  143.1062
406546.5,  51.711966507,  -0.210198178,  143.0822
406547.0,  51.711966487,  -0.210197950,  143.0155
406547.5,  51.711966396,  -0.210198240,  142.9824
406548.0,  51.711966314,  -0.210198235,  142.9248
406548.5,  51.711966231,  -0.210197988,  142.9195
406549.0,  51.711966189,  -0.210197720,  142.9019
406549.5,  51.711966093,  -0.210197678,  142.8953
406550.0,  51.711966081,  -0.210197380,  142.9231
406550.5,  51.711965968,  -0.210197088,  142.8359
406551.0,  51.711965952,  -0.210196915,  142.8787
406551.5,  51.711965849,  -0.210196939,  142.8531
406552.0,  51.711965762,  -0.210196979,  142.8605
406552.5,  51.711965872,  -0.210196902,  142.8315
406553.0,  51.711965887,  -0.210196761,  142.8482
406553.5,  51.711966019,  -0.210196649,  142.8277
406554.0,  51.711966165,  -0.210196636,  142.8013
406554.5,  51.711966989,  -0.210196197,  143.0743
406555.0,  51.711966986,  -0.210196150,  143.0553
406555.5,  51.711966983,  -0.210196190,  143.0686
406556.0,  51.711966980,  -0.210196155,  143.0563
406556.5,  51.711966955,  -0.210196171,  143.0613
406557.0,  51.711966984,  -0.210196187,  143.0827
406557.5,  51.711966972,  -0.210196141,  143.0538
406558.0,  51.711966412,  -0.210196780,  142.6748
406558.5,  51.711966385,  -0.210196863,  142.6161
406559.0,  51.711966437,  -0.210197004,  142.6609
406559.5,  51.711966389,  -0.210197124,  142.5852
406560.0,  51.711966310,  -0.210197156,  142.5583
406560.5,  51.711966380,  -0.210197094,  142.5103
406561.0,  51.711966317,  -0.210197008,  142.5376
406561.5,  51.711966254,  -0.210197217,  142.5185
406562.0,  51.711966080,  -0.210197188,  142.4898
406562.5,  51.711965985,  -0.210197062,  142.5356
406563.0,  51.711965975,  -0.210196987,  142.5334
406563.5,  51.711965915,  -0.210196693,  142.5429
406564.0,  51.711965899,  -0.210196642,  142.5420
406564.5,  51.711965959,  -0.210196588,  142.5446
406565.0,  51.711965976,  -0.210196616,  142.5415
406565.5,  51.711965828,  -0.210196486,  142.5340
406566.0,  51.711965804,  -0.210196480,  142.5939
406566.5,  51.711965771,  -0.210196340,  142.5527
406567.0,  51.711965861,  -0.210196325,  142.5392
406567.5,  51.711965963,  -0.210196270,  142.5031
406568.0,  51.711965984,  -0.210196292,  142.5384
406568.5,  51.711966017,  -0.210196191,  142.4648
406569.0,  51.711966041,  -0.210196298,  142.5475
406569.5,  51.711965712,  -0.210195521,  142.0831
406570.0,  51.711965702,  -0.210195915,  142.1425
406570.5,  51.711966071,  -0.210196721,  142.4531
406571.0,  51.711965950,  -0.210197137,  142.4323
406571.5,  51.711965969,  -0.210197518,  142.4569
406572.0,  51.711965932,  -0.210197706,  142.4349
406572.5,  51.711965937,  -0.210198025,  142.3649
406573.0,  51.711965823,  -0.210198218,  142.3394
406573.5,  51.711965787,  -0.210198414,  142.3050
406574.0,  51.711965629,  -0.210198667,  142.2840
406574.5,  51.711965495,  -0.210198817,  142.2416
406575.0,  51.711965477,  -0.210198907,  142.2210
406575.5,  51.711965532,  -0.210199026,  142.1676
406576.0,  51.711965513,  -0.210199262,  142.1241
406576.5,  51.711965477,  -0.210199724,  142.1177
406577.0,  51.711965317,  -0.210199962,  142.0674
406577.5,  51.711965146,  -0.210200346,  142.0508
406578.0,  51.711964971,  -0.210200715,  142.0344
406578.5,  51.711964892,  -0.210200873,  142.0199
406579.0,  51.711964865,  -0.210201081,  142.0084
406579.5,  51.711964874,  -0.210201175,  142.0381
406580.0,  51.711964881,  -0.210201210,  142.0062
406580.5,  51.711964968,  -0.210201536,  142.0158
406581.0,  51.711964967,  -0.210201607,  141.9948
406581.5,  51.711965131,  -0.210201706,  141.9296
406582.0,  51.711965127,  -0.210201938,  141.9233
406582.5,  51.711965150,  -0.210202078,  141.8997
406583.0,  51.711965188,  -0.210202175,  141.8880
406583.5,  51.711965256,  -0.210202465,  141.9091
406584.0,  51.711965277,  -0.210202454,  141.8468
406584.5,  51.711965317,  -0.210202461,  141.8758
406585.0,  51.711965267,  -0.210202443,  141.7912
406585.5,  51.711965275,  -0.210202532,  141.8183
406586.0,  51.711965301,  -0.210202355,  141.7583
406586.5,  51.711965397,  -0.210202200,  141.7052
406587.0,  51.711965386,  -0.210202116,  141.7027
406587.5,  51.711965396,  -0.210202142,  141.6927
406588.0,  51.711965430,  -0.210202173,  141.6714
406588.5,  51.711965479,  -0.210202228,  141.6907
406589.0,  51.711965511,  -0.210202200,  141.6965
406589.5,  51.711965574,  -0.210202180,  141.7198
406590.0,  51.711965516,  -0.210202012,  141.6497
406590.5,  51.711965564,  -0.210201873,  141.6574
406591.0,  51.711965572,  -0.210201897,  141.5819
406591.5,  51.711965581,  -0.210201817,  141.5516
406592.0,  51.711965594,  -0.210201842,  141.5162
406592.5,  51.711965666,  -0.210201860,  141.5273
406593.0,  51.711965689,  -0.210201819,  141.5217
406593.5,  51.711965661,  -0.210201728,  141.5025
406594.0,  51.711965618,  -0.210201756,  141.4459
406594.5,  51.711965679,  -0.210201842,  141.4569
406595.0,  51.711965699,  -0.210201847,  141.3731
406595.5,  51.711965707,  -0.210201900,  141.3637
406596.0,  51.711965793,  -0.210201961,  141.3359
406596.5,  51.711965835,  -0.210202031,  141.3023
406597.0,  51.711965842,  -0.210201979,  141.2801
406597.5,  51.711965870,  -0.210203364,  141.1217
406598.0,  51.711965860,  -0.210203358,  141.0969
406598.5,  51.711965833,  -0.210203285,  141.0880
406599.0,  51.711965854,  -0.210203340,  141.0918
406599.5,  51.711965856,  -0.210203323,  141.1014
406600.0,  51.711965843,  -0.210203344,  141.1076
406600.5,  51.711965853,  -0.210203348,  141.1054
406601.0,  51.711965873,  -0.210203358,  141.1244
406601.5,  51.711965862,  -0.210203325,  141.1100
406602.0,  51.711965885,  -0.210203381,  141.1328
406602.5,  51.711965865,  -0.210203343,  141.1101
406603.0,  51.711965868,  -0.210203337,  141.1152
406603.5,  51.711965874,  -0.210203350,  141.1112
406604.0,  51.711965860,  -0.210203341,  141.1192
406604.5,  51.711965166,  -0.210203186,  141.1757
406605.0,  51.711965163,  -0.210203361,  141.2067
406605.5,  51.711965098,  -0.210203382,  141.2145
406606.0,  51.711965021,  -0.210203452,  141.2208
406606.5,  51.711965042,  -0.210203484,  141.2094
406607.0,  51.711965099,  -0.210203593,  141.1944
406607.5,  51.711965147,  -0.210203493,  141.1893
406608.0,  51.711965834,  -0.210203294,  141.1086
406608.5,  51.711965831,  -0.210203279,  141.0809
406609.0,  51.711965832,  -0.210203277,  141.0961
406609.5,  51.711965847,  -0.210203306,  141.1158
406610.0,  51.711965833,  -0.210203280,  141.0955
406610.5,  51.711965819,  -0.210203271,  141.0817
406611.0,  51.711965830,  -0.210203302,  141.1144
406611.5,  51.711965833,  -0.210203301,  141.1187
406612.0,  51.711965817,  -0.210203283,  141.1119
406612.5,  51.711965827,  -0.210203313,  141.1062
